timeStamp,pressureHPA,pressureINHG,temperature,humidity,visibility,currentCondition,forecastCondition,temperatureHigh,temperatureLow,conditionCode,forecastCode
6/20/2015 13:17:57,1019.641628,30.11,66,81,3,Light Rain,Cloudy,72,69,11,26
6/20/2015 13:48:05,1019.641628,30.11,66,81,3,Light Rain,Cloudy,72,69,11,26
6/20/2015 14:18:13,1018.96435,30.09,65,84,6,Cloudy,Cloudy,72,69,26,26
6/20/2015 14:48:25,1018.96435,30.09,65,84,7,Cloudy,Cloudy,72,69,26,26
6/20/2015 15:18:35,1018.96435,30.09,66,84,7,Cloudy,Rain,72,69,26,12
6/20/2015 15:48:44,1018.96435,30.09,66,84,7,Cloudy,Rain,72,69,26,12
6/20/2015 16:18:52,1018.287072,30.07,68,81,7,Cloudy,Rain,72,69,26,12
6/20/2015 16:49:00,1017.609794,30.05,68,81,5,Cloudy,Rain,72,69,26,12
6/20/2015 17:19:07,1017.609794,30.05,68,84,5,Cloudy,Rain,72,69,26,12
6/20/2015 17:49:15,1017.271155,30.04,68,87,3,Cloudy,Heavy Rain,72,69,26,40
6/20/2015 18:19:22,1016.593878,30.02,69,87,4,Cloudy,Heavy Rain,72,69,26,40
6/20/2015 18:49:31,1016.593878,30.02,69,87,4,Cloudy,Heavy Rain,72,69,26,40
6/20/2015 19:19:40,1016.593878,30.02,69,87,4,Cloudy,Heavy Rain,72,69,26,40
6/20/2015 19:49:48,1016.593878,30.02,69,87,4,Cloudy,Heavy Rain,72,69,26,40
6/20/2015 20:19:55,1015.9166,30,69,84,4,Haze,Heavy Rain,72,69,21,40
6/20/2015 20:50:04,1015.9166,30,69,84,4,Haze,Thundershowers Late,72,70,21,45
6/20/2015 21:20:12,1014.900683,29.97,68,87,2.5,Fog,Thundershowers Late,72,70,20,45
6/20/2015 21:50:20,1014.900683,29.97,68,90,2.5,Fog,Thundershowers,72,69,20,11
6/20/2015 22:20:28,1014.900683,29.97,69,87,3,Cloudy,Thundershowers,72,69,26,11
6/20/2015 22:50:36,1014.900683,29.97,69,87,3,Cloudy,Thundershowers,72,69,26,11
6/20/2015 23:20:44,1014.223406,29.95,68,90,4,Cloudy,Thundershowers,72,70,26,11
6/20/2015 23:50:52,1013.884767,29.94,69,87,4,Cloudy,Thundershowers,72,70,26,11
6/21/2015 0:21:00,1013.884767,29.94,70,87,4,Cloudy,Thundershowers,72,70,26,11
6/21/2015 0:51:09,1013.884767,29.94,70,87,4,Cloudy,Thundershowers,72,70,26,11
6/21/2015 1:22:18,1011.852934,29.88,72,87,5,Cloudy,Thundershowers,72,70,26,11
6/21/2015 1:52:27,1011.852934,29.88,72,87,5,Cloudy,Thundershowers,72,70,26,11
6/21/2015 2:22:36,1011.175656,29.86,73,87,3,Light Rain,Thundershowers,72,70,11,11
6/21/2015 2:52:44,1011.175656,29.86,72,93,2,Light Rain,Thundershowers,72,70,11,11
6/21/2015 3:22:56,1010.498378,29.84,73,90,2.5,Light Rain,AM Thunderstorms,88,72,11,38
6/21/2015 3:53:05,1009.482462,29.81,72,91,2.5,Light Rain,AM Thunderstorms,88,72,11,38
6/21/2015 4:23:13,1009.143823,29.8,72,91,2.5,Fog,AM Thunderstorms,88,72,20,38
6/21/2015 4:53:26,1008.805184,29.79,72,91,2.5,Fog,AM Thunderstorms,88,72,20,38
6/21/2015 5:23:33,1008.466545,29.78,72,91,2,Light Rain,AM Thunderstorms,88,72,11,38
6/21/2015 5:53:42,1007.789267,29.76,72,91,3,Light Rain,AM Clouds/PM Sun,88,72,11,30
6/21/2015 6:23:50,1007.789267,29.76,71,90,2.5,Fog,AM Clouds/PM Sun,88,72,20,30
6/21/2015 6:53:59,1007.450628,29.75,71,90,1.5,Light Rain,AM Clouds/PM Sun,88,72,11,30
6/21/2015 7:24:07,1007.450628,29.75,72,91,1.25,Fog,AM Clouds/PM Sun,89,72,20,30
6/21/2015 7:54:16,1007.111989,29.74,72,91,1.25,Fog,AM Clouds/PM Sun,89,72,20,30
6/21/2015 8:24:24,1007.111989,29.74,73,90,2.5,Fog,AM Thunderstorms,89,72,20,38
6/21/2015 8:54:31,1007.111989,29.74,73,90,4,Cloudy,AM Thunderstorms,89,72,26,38
6/21/2015 9:24:40,1007.111989,29.74,74,91,4,Cloudy,AM Thunderstorms,89,72,26,38
6/21/2015 9:54:48,1006.773351,29.73,74,91,5,Cloudy,Partly Cloudy,89,72,26,30
6/21/2015 10:24:55,1006.434712,29.72,76,87,6,Cloudy,Partly Cloudy,89,72,26,30
6/21/2015 10:55:02,1006.773351,29.73,76,87,9,Cloudy,Partly Cloudy,89,72,26,30
6/21/2015 11:25:10,1006.773351,29.73,77,82,10,Mostly Cloudy,Partly Cloudy,88,72,28,30
6/21/2015 11:55:19,1006.434712,29.72,82,65,10,Partly Cloudy,Partly Cloudy,88,72,30,30
6/21/2015 12:25:28,1006.773351,29.73,82,62,10,Partly Cloudy,Partly Cloudy,88,72,30,30
6/21/2015 12:55:37,1006.773351,29.73,82,62,10,Partly Cloudy,Partly Cloudy,87,72,30,30
6/21/2015 13:25:45,1006.773351,29.73,83,58,10,Mostly Cloudy,Partly Cloudy,87,72,28,30
6/21/2015 13:55:52,1006.773351,29.73,83,58,10,Mostly Cloudy,Partly Cloudy,87,71,28,30
6/21/2015 14:26:00,1007.111989,29.74,84,55,10,Partly Cloudy,Partly Cloudy,87,71,30,30
6/21/2015 14:56:08,1007.111989,29.74,84,55,10,Partly Cloudy,Partly Cloudy,87,71,30,30
6/21/2015 15:26:17,1007.450628,29.75,85,53,10,Mostly Cloudy,Partly Cloudy,87,72,28,29
6/21/2015 15:56:26,1007.450628,29.75,85,53,10,Mostly Cloudy,Partly Cloudy,87,72,28,29
6/21/2015 16:26:34,1007.111989,29.74,86,51,10,Mostly Cloudy,Scattered Thunderstorms,87,71,28,47
6/21/2015 16:56:42,1007.111989,29.74,86,51,10,Mostly Cloudy,Scattered Thunderstorms,87,71,28,47
6/21/2015 17:26:49,1006.773351,29.73,88,48,10,Partly Cloudy,Showers,87,72,30,11
6/21/2015 17:56:57,1006.773351,29.73,88,48,10,Partly Cloudy,Showers,87,72,30,11
6/21/2015 18:27:05,1007.111989,29.74,85,53,10,Partly Cloudy,Showers,87,72,30,11
6/21/2015 18:57:13,1007.111989,29.74,85,53,10,Partly Cloudy,Showers,87,72,30,11
6/21/2015 19:27:21,1008.127906,29.77,78,68,10,Partly Cloudy,Showers,87,72,30,11
6/21/2015 19:57:29,1008.127906,29.77,78,68,10,Partly Cloudy,Showers,87,72,30,11
6/21/2015 20:27:37,1008.805184,29.79,80,64,10,Fair,Showers,87,72,34,11
6/21/2015 20:57:45,1008.805184,29.79,80,64,10,Fair,Partly Cloudy,87,72,34,29
6/21/2015 21:27:53,1009.143823,29.8,82,58,10,Fair,Partly Cloudy,87,72,33,29
6/21/2015 21:58:00,1009.143823,29.8,82,58,10,Fair,Partly Cloudy,87,72,33,29
6/21/2015 22:01:16,1009.8211,29.82,82,58,10,Mostly Cloudy,Partly Cloudy,87,72,27,29
6/21/2015 22:01:32,1009.143823,29.8,82,58,10,Fair,Partly Cloudy,87,72,33,29
6/21/2015 22:01:54,1009.8211,29.82,82,58,10,Mostly Cloudy,Partly Cloudy,87,72,27,29
6/21/2015 22:09:27,1009.8211,29.82,82,58,10,Mostly Cloudy,Partly Cloudy,87,72,27,29
6/21/2015 23:59:35,1010.159739,29.83,73,90,7,Partly Cloudy,Partly Cloudy,87,72,29,29
6/22/2015 0:29:43,1010.837017,29.85,73,90,9,Fair,Partly Cloudy,87,72,33,29
6/22/2015 0:59:51,1010.837017,29.85,73,90,9,Fair,Partly Cloudy,87,72,33,29
6/22/2015 1:29:59,1011.514295,29.87,73,87,9,Fair,Partly Cloudy,87,72,33,29
6/22/2015 2:00:12,1011.514295,29.87,73,87,9,Fair,Partly Cloudy,87,72,33,29
6/22/2015 2:30:21,1011.514295,29.87,73,84,10,Partly Cloudy,Partly Cloudy,87,72,29,29
6/22/2015 3:00:29,1011.514295,29.87,73,84,10,Partly Cloudy,Partly Cloudy,87,72,29,29
6/22/2015 3:30:38,1011.514295,29.87,72,81,10,Fair,Sunny,89,74,33,32
6/22/2015 4:00:47,1011.514295,29.87,72,81,10,Fair,Sunny,89,74,33,32
6/22/2015 4:30:54,1012.191572,29.89,72,76,10,Fair,Mostly Sunny,89,73,33,34
6/22/2015 5:01:04,1012.191572,29.89,72,76,10,Fair,Mostly Sunny,89,73,33,34
6/22/2015 5:31:12,1013.207489,29.92,72,73,10,Fair,Mostly Sunny,89,73,33,34
6/22/2015 6:01:20,1013.207489,29.92,72,73,10,Fair,Sunny,89,73,33,32
6/22/2015 6:31:29,1013.546128,29.93,71,73,10,Fair,Sunny,89,73,34,32
6/22/2015 7:01:38,1014.562045,29.96,72,66,10,Fair,Sunny,89,73,34,32
6/22/2015 7:31:47,1014.562045,29.96,72,66,10,Fair,Sunny,89,73,34,32
6/22/2015 8:01:58,1014.562045,29.96,72,66,10,Fair,Sunny,89,73,34,32
6/22/2015 8:32:08,1014.900683,29.97,72,68,10,Fair,Sunny,89,73,34,32
6/22/2015 9:02:18,1014.900683,29.97,72,68,10,Fair,Sunny,89,73,34,32
6/22/2015 9:32:26,1015.577961,29.99,74,57,10,Fair,Sunny,89,73,34,32
6/22/2015 10:02:36,1015.9166,30,76,54,10,Fair,Sunny,89,73,34,32
6/22/2015 10:32:44,1015.9166,30,76,54,10,Fair,Sunny,89,73,34,32
6/22/2015 11:02:53,1015.9166,30,79,47,10,Fair,Sunny,89,73,34,32
6/22/2015 11:33:02,1015.9166,30,79,47,10,Fair,Sunny,87,73,34,32
6/22/2015 12:03:11,1015.9166,30,79,47,10,Fair,Sunny,87,73,34,32
6/22/2015 12:33:23,1015.9166,30,82,41,10,Fair,Sunny,87,73,34,32
6/22/2015 13:03:32,1015.9166,30,82,41,10,Fair,Sunny,87,73,34,32
6/22/2015 13:33:43,1015.577961,29.99,84,40,10,Fair,Sunny,87,73,34,32
6/22/2015 14:03:52,1015.577961,29.99,84,40,10,Fair,Sunny,87,73,34,32
6/22/2015 14:34:00,1015.577961,29.99,85,40,10,Fair,Sunny,87,73,34,32
6/22/2015 15:04:08,1015.577961,29.99,85,40,10,Fair,Sunny,87,73,34,32
6/22/2015 15:34:17,1016.255239,30.01,86,38,10,Fair,Partly Cloudy,87,73,34,29
6/22/2015 16:04:46,1016.255239,30.01,86,38,10,Fair,Partly Cloudy,87,73,34,29
6/22/2015 16:34:58,1015.9166,30,86,41,10,Partly Cloudy,Partly Cloudy,87,73,30,29
6/22/2015 17:05:07,1015.9166,30,86,41,10,Partly Cloudy,Partly Cloudy,87,73,30,29
6/22/2015 17:35:16,1015.577961,29.99,84,47,10,Partly Cloudy,Partly Cloudy,87,73,30,29
6/22/2015 18:05:25,1015.239322,29.98,85,44,10,Fair,Partly Cloudy,87,73,34,29
6/22/2015 18:35:33,1015.239322,29.98,85,44,10,Fair,Partly Cloudy,87,73,34,29
6/22/2015 19:05:47,1014.900683,29.97,85,44,10,Fair,Partly Cloudy,87,73,34,29
6/22/2015 19:35:56,1014.900683,29.97,85,44,10,Fair,Partly Cloudy,87,73,34,29
6/22/2015 20:06:05,1014.900683,29.97,85,43,10,Fair,Partly Cloudy,87,73,34,29
6/22/2015 20:36:14,1014.900683,29.97,85,43,10,Fair,Partly Cloudy,87,72,34,29
6/22/2015 21:06:24,1015.577961,29.99,84,47,10,Partly Cloudy,Partly Cloudy,87,72,29,29
6/22/2015 21:36:32,1015.577961,29.99,84,47,10,Partly Cloudy,Partly Cloudy,87,72,29,29
6/22/2015 22:06:41,1016.255239,30.01,84,46,10,Fair,Partly Cloudy,87,72,33,29
6/22/2015 22:36:49,1016.255239,30.01,84,46,10,Fair,Partly Cloudy,87,72,33,29
6/22/2015 23:06:58,1016.255239,30.01,82,45,10,Fair,Partly Cloudy,87,72,33,29
6/22/2015 23:16:40,1016.255239,30.01,82,45,10,Fair,Partly Cloudy,87,72,33,29
6/22/2015 23:37:07,1016.255239,30.01,82,45,10,Fair,Partly Cloudy,87,72,33,29
6/23/2015 0:07:16,1015.577961,29.99,80,48,10,Fair,Partly Cloudy,87,72,33,29
6/23/2015 0:37:25,1015.577961,29.99,80,48,10,Fair,Partly Cloudy,87,73,33,29
6/23/2015 1:07:33,1015.239322,29.98,78,52,10,Fair,Partly Cloudy,87,73,33,29
6/23/2015 1:37:42,1015.239322,29.98,78,52,10,Fair,Partly Cloudy,87,73,33,29
6/23/2015 2:07:50,1014.900683,29.97,77,58,10,Fair,Partly Cloudy,87,73,33,29
6/23/2015 2:37:59,1014.900683,29.97,77,58,10,Fair,Partly Cloudy,87,73,33,29
6/23/2015 3:08:08,1014.562045,29.96,77,64,9,Fair,Partly Cloudy,87,73,33,29
6/23/2015 3:38:20,1014.562045,29.96,77,64,9,Fair,Scattered Strong Storms,92,68,33,38
6/23/2015 4:08:31,1014.900683,29.97,76,69,9,Fair,Scattered Strong Storms,92,68,33,38
6/23/2015 4:38:42,1014.900683,29.97,76,69,9,Fair,Strong Storms,92,67,33,3
6/23/2015 5:08:51,1014.900683,29.97,76,69,9,Partly Cloudy,Strong Storms,92,67,29,3
6/23/2015 5:39:00,1014.900683,29.97,76,69,9,Partly Cloudy,Strong Storms,92,67,29,3
6/23/2015 6:09:08,1014.562045,29.96,76,71,9,Partly Cloudy,Strong Storms,92,67,30,3
6/23/2015 6:39:17,1014.562045,29.96,76,71,9,Partly Cloudy,Strong Storms,92,67,30,3
6/23/2015 7:09:26,1014.223406,29.95,76,76,8,Fair,Strong Storms,92,67,34,3
6/23/2015 7:39:33,1014.223406,29.95,76,76,8,Fair,Strong Storms,92,67,34,3
6/23/2015 8:09:42,1013.546128,29.93,77,76,8,Fair,Strong Storms,92,67,34,3
6/23/2015 8:39:50,1013.546128,29.93,77,76,8,Fair,Strong Storms,92,66,34,3
6/23/2015 9:09:59,1013.207489,29.92,79,74,8,Fair,Strong Storms,92,66,34,3
6/23/2015 9:40:08,1013.207489,29.92,79,74,8,Fair,Strong Storms,91,66,34,3
6/23/2015 10:10:16,1012.530211,29.9,82,69,8,Fair,Strong Storms,91,66,34,3
6/23/2015 10:40:24,1012.530211,29.9,82,69,8,Fair,Strong Storms,91,66,34,3
6/23/2015 11:10:33,1011.514295,29.87,85,63,8,Fair,Strong Storms,91,66,34,3
6/23/2015 11:40:42,1011.514295,29.87,85,63,8,Fair,Strong Storms,90,66,34,3
6/23/2015 12:10:51,1011.514295,29.87,88,53,9,Partly Cloudy,Strong Storms,90,66,30,3
6/23/2015 12:41:00,1011.514295,29.87,88,53,9,Partly Cloudy,Strong Storms,90,67,30,3
6/23/2015 13:11:11,1010.837017,29.85,87,53,10,Partly Cloudy,Strong Storms,90,67,30,3
6/23/2015 13:41:20,1010.837017,29.85,87,53,10,Partly Cloudy,Strong Storms,90,67,30,3
6/23/2015 14:11:29,1009.482462,29.81,89,55,9,Fair,Strong Storms,90,66,34,3
6/23/2015 14:41:38,1009.482462,29.81,89,55,9,Fair,Strong Storms,90,66,34,3
6/23/2015 15:11:47,1010.159739,29.83,87,61,8,Mostly Cloudy,Strong Storms,90,66,28,3
6/23/2015 15:41:57,1010.159739,29.83,87,61,8,Mostly Cloudy,Isolated Thunderstorms,90,67,28,47
6/23/2015 16:12:11,1009.143823,29.8,88,53,8,Partly Cloudy,Isolated Thunderstorms,90,67,30,47
6/23/2015 16:42:21,1009.143823,29.8,88,53,8,Partly Cloudy,Partly Cloudy,90,67,30,29
6/23/2015 17:12:29,1008.466545,29.78,88,55,9,Fair,Partly Cloudy,90,67,34,29
6/23/2015 17:42:39,1008.466545,29.78,88,55,9,Fair,Thunderstorms Early,90,67,34,47
6/23/2015 18:12:48,1007.789267,29.76,88,57,9,Partly Cloudy,Thunderstorms Early,90,67,30,47
6/23/2015 18:42:58,1007.789267,29.76,88,57,9,Partly Cloudy,Thunderstorms Early,90,67,30,47
6/23/2015 19:13:09,1008.466545,29.78,85,59,8,Mostly Cloudy,Thunderstorms Early,90,67,28,47
6/23/2015 19:43:23,1008.466545,29.78,85,59,8,Mostly Cloudy,Thunderstorms Early,90,67,28,47
6/23/2015 20:13:31,1008.466545,29.78,81,77,8,Mostly Cloudy,Thunderstorms Early,90,67,28,47
6/23/2015 20:43:44,1008.466545,29.78,81,77,8,Mostly Cloudy,Thunderstorms Early,90,67,28,47
6/23/2015 21:13:53,1008.805184,29.79,80,74,9,Partly Cloudy,Thunderstorms Early,90,67,29,47
6/23/2015 21:44:02,1008.805184,29.79,80,74,9,Partly Cloudy,Isolated Thunderstorms,90,67,29,47
6/23/2015 22:14:11,1009.8211,29.82,81,67,10,Fair,Isolated Thunderstorms,90,67,33,47
6/23/2015 22:44:20,1009.8211,29.82,81,67,10,Fair,Isolated Thunderstorms,90,67,33,47
6/23/2015 23:14:28,1011.175656,29.86,79,72,10,Fair,Mostly Clear,90,67,33,33
6/23/2015 23:44:37,1011.175656,29.86,79,72,10,Fair,Mostly Clear,90,67,33,33
6/24/2015 0:14:47,1011.852934,29.88,78,71,10,Fair,Mostly Clear,90,67,33,33
6/24/2015 0:44:56,1011.852934,29.88,78,71,10,Fair,Mostly Clear,90,67,33,33
6/24/2015 1:15:09,1012.86885,29.91,77,58,10,Partly Cloudy,Mostly Clear,90,67,29,33
6/24/2015 1:45:19,1012.86885,29.91,77,58,10,Partly Cloudy,Mostly Clear,90,67,29,33
6/24/2015 2:15:28,1013.546128,29.93,74,55,10,Fair,Mostly Clear,90,67,33,33
6/24/2015 2:45:37,1013.546128,29.93,74,55,10,Fair,Mostly Clear,90,67,33,33
6/24/2015 3:15:48,1013.546128,29.93,72,57,10,Fair,Mostly Clear,90,67,33,33
6/24/2015 3:45:57,1013.546128,29.93,72,57,10,Fair,Sunny,86,67,33,32
6/24/2015 4:16:07,1014.223406,29.95,70,59,10,Fair,Sunny,86,67,33,32
6/24/2015 4:46:15,1014.223406,29.95,70,59,10,Fair,Sunny,86,67,33,32
6/24/2015 5:16:24,1014.900683,29.97,69,58,10,Fair,Sunny,86,67,33,32
6/24/2015 5:46:33,1014.900683,29.97,69,58,10,Fair,Sunny,86,67,33,32
6/24/2015 6:16:44,1015.577961,29.99,68,61,10,Fair,Sunny,86,67,34,32
6/24/2015 6:47:03,1015.577961,29.99,68,61,10,Fair,Sunny,86,67,34,32
6/24/2015 7:17:12,1016.593878,30.02,68,63,10,Fair,Sunny,86,67,34,32
6/24/2015 7:47:20,1016.593878,30.02,68,63,10,Fair,Sunny,86,67,34,32
6/24/2015 8:17:29,1016.932517,30.03,70,59,10,Fair,Sunny,86,67,34,32
6/24/2015 8:47:38,1016.932517,30.03,70,59,10,Fair,Sunny,86,67,34,32
6/24/2015 9:17:47,1017.271155,30.04,71,57,10,Fair,Sunny,86,67,34,32
6/24/2015 9:47:55,1017.271155,30.04,71,57,10,Fair,Sunny,86,67,34,32
6/24/2015 10:18:04,1017.271155,30.04,73,55,10,Fair,Sunny,86,67,34,32
6/24/2015 10:48:25,1017.271155,30.04,73,55,10,Fair,Sunny,86,67,34,32
6/24/2015 11:18:33,1017.271155,30.04,76,50,10,Fair,Sunny,84,67,34,32
6/24/2015 11:48:42,1017.271155,30.04,76,50,10,Fair,Sunny,84,67,34,32
6/24/2015 12:18:51,1016.932517,30.03,81,44,10,Fair,Sunny,84,67,34,32
6/24/2015 12:49:00,1016.932517,30.03,81,44,10,Fair,Sunny,84,66,34,32
6/24/2015 13:19:08,1016.932517,30.03,81,38,10,Fair,Sunny,84,66,34,32
6/24/2015 13:49:19,1016.932517,30.03,81,38,10,Fair,Sunny,84,66,34,32
6/24/2015 14:19:27,1016.593878,30.02,81,38,10,Fair,Sunny,84,66,34,32
6/24/2015 14:49:37,1016.593878,30.02,81,38,10,Fair,Sunny,84,66,34,32
6/24/2015 15:19:46,1016.593878,30.02,81,38,10,Fair,Clear,84,66,34,31
6/24/2015 15:49:54,1016.593878,30.02,81,38,10,Fair,Clear,84,66,34,31
6/24/2015 16:20:03,1016.255239,30.01,82,41,10,Fair,Clear,84,66,34,31
6/24/2015 16:50:13,1016.255239,30.01,82,41,10,Fair,Clear,84,66,34,31
6/24/2015 17:20:21,1015.9166,30,82,38,10,Partly Cloudy,Clear,84,66,30,31
6/24/2015 17:50:30,1015.9166,30,82,38,10,Partly Cloudy,Clear,84,66,30,31
6/24/2015 18:20:39,1016.255239,30.01,83,38,10,Partly Cloudy,Clear,84,66,30,31
6/24/2015 18:50:47,1016.255239,30.01,83,38,10,Partly Cloudy,Clear,84,66,30,31
6/24/2015 19:21:03,1016.593878,30.02,82,37,10,Partly Cloudy,Clear,84,66,30,31
6/24/2015 19:51:12,1016.593878,30.02,82,37,10,Partly Cloudy,Clear,84,66,30,31
6/24/2015 20:21:21,1016.593878,30.02,80,38,10,Fair,Clear,84,66,34,31
6/24/2015 20:51:31,1016.593878,30.02,80,38,10,Fair,Mostly Clear,84,66,34,33
6/24/2015 21:21:43,1016.932517,30.03,79,38,10,Fair,Mostly Clear,84,66,33,33
6/24/2015 21:51:53,1016.932517,30.03,79,38,10,Fair,Mostly Clear,84,66,33,33
6/24/2015 22:22:03,1017.271155,30.04,77,39,10,Fair,Mostly Clear,84,66,33,33
6/24/2015 22:52:12,1017.271155,30.04,77,39,10,Fair,Mostly Clear,84,66,33,33
6/24/2015 23:22:21,1017.609794,30.05,76,40,10,Fair,Partly Cloudy,84,66,33,29
6/24/2015 23:52:30,1017.609794,30.05,76,40,10,Fair,Partly Cloudy,84,66,33,29
6/25/2015 0:22:39,1017.948433,30.06,75,40,10,Fair,Partly Cloudy,84,66,33,29
6/25/2015 0:52:49,1017.948433,30.06,75,40,10,Fair,Partly Cloudy,84,66,33,29
6/25/2015 1:22:57,1018.287072,30.07,73,41,10,Fair,Partly Cloudy,84,66,33,29
6/25/2015 1:53:08,1018.287072,30.07,73,41,10,Fair,Partly Cloudy,84,66,33,29
6/25/2015 2:23:19,1018.287072,30.07,72,41,10,Fair,Partly Cloudy,84,66,33,29
6/25/2015 2:53:28,1018.287072,30.07,72,41,10,Fair,Partly Cloudy,84,66,33,29
6/25/2015 3:23:39,1017.948433,30.06,70,46,10,Fair,Mostly Sunny,82,69,33,34
6/25/2015 3:53:47,1017.948433,30.06,70,46,10,Fair,Mostly Sunny,82,69,33,34
6/25/2015 4:23:56,1017.948433,30.06,70,46,10,Fair,Mostly Sunny,82,69,33,34
6/25/2015 4:54:05,1017.948433,30.06,70,46,10,Fair,Mostly Sunny,82,69,33,34
6/25/2015 5:24:14,1017.948433,30.06,67,52,10,Fair,Mostly Sunny,82,69,33,34
6/25/2015 5:56:20,1017.948433,30.06,67,52,10,Fair,Mostly Sunny,82,69,33,34
6/25/2015 6:26:29,1018.287072,30.07,66,54,10,Fair,Mostly Sunny,82,69,34,34
6/25/2015 6:56:41,1018.287072,30.07,66,54,10,Fair,Mostly Sunny,82,69,34,34
6/25/2015 7:26:50,1019.302989,30.1,67,52,10,Fair,Mostly Sunny,82,69,34,34
6/25/2015 7:56:59,1019.302989,30.1,67,52,10,Fair,Mostly Sunny,82,69,34,34
6/25/2015 8:27:08,1019.302989,30.1,69,49,10,Fair,Mostly Sunny,83,69,34,34
6/25/2015 8:57:17,1019.302989,30.1,69,49,10,Fair,Mostly Sunny,83,69,34,34
6/25/2015 9:27:27,1019.641628,30.11,73,42,10,Fair,Partly Cloudy,82,69,34,30
6/25/2015 9:57:37,1019.641628,30.11,73,42,10,Fair,Partly Cloudy,82,69,34,30
6/25/2015 10:27:47,1019.641628,30.11,75,40,10,Fair,Partly Cloudy,82,69,34,30
6/25/2015 10:57:56,1019.641628,30.11,75,40,10,Fair,Partly Cloudy,82,69,34,30
6/25/2015 11:28:06,1019.302989,30.1,78,37,10,Fair,Partly Cloudy,82,69,34,30
6/25/2015 11:58:15,1019.302989,30.1,78,37,10,Fair,Partly Cloudy,82,69,34,30
6/25/2015 12:28:24,1018.625711,30.08,81,34,10,Fair,Partly Cloudy,82,69,34,30
6/25/2015 12:58:33,1018.625711,30.08,81,34,10,Fair,Partly Cloudy,82,69,34,30
6/25/2015 13:28:43,1017.948433,30.06,83,32,10,Fair,Partly Cloudy,82,69,34,30
6/25/2015 13:58:51,1017.948433,30.06,83,32,10,Fair,Partly Cloudy,83,69,34,30
6/25/2015 14:28:59,1017.271155,30.04,79,39,10,Fair,Partly Cloudy,83,69,34,30
6/26/2015 9:00:37,1014.900683,29.97,73,57,10,Mostly Cloudy,AM Clouds/PM Sun,78,67,28,30
6/26/2015 14:19:41,1015.9166,30,80,42,10,Fair,Few Showers,79,67,34,11
6/26/2015 14:49:50,1015.9166,30,80,42,10,Fair,Few Showers,79,67,34,11
6/26/2015 15:19:58,1015.577961,29.99,79,47,10,Fair,Partly Cloudy,79,67,34,29
6/26/2015 15:50:07,1015.577961,29.99,79,47,10,Fair,Partly Cloudy,79,67,34,29
6/26/2015 16:20:16,1015.577961,29.99,79,44,10,Fair,Partly Cloudy,79,67,34,29
6/26/2015 16:50:24,1015.577961,29.99,79,44,10,Fair,Showers Early,79,67,34,45
6/26/2015 17:20:36,1015.9166,30,77,48,10,Partly Cloudy,Showers Early,79,67,30,45
6/26/2015 17:50:46,1015.9166,30,77,48,10,Partly Cloudy,Showers Early,79,67,30,45
6/26/2015 18:20:55,1016.255239,30.01,77,56,10,Partly Cloudy,Showers Early,79,67,30,45
6/26/2015 18:51:06,1016.255239,30.01,77,56,10,Partly Cloudy,Showers Early,79,67,30,45
6/26/2015 19:21:15,1016.932517,30.03,76,58,10,Partly Cloudy,Partly Cloudy,79,67,30,29
6/26/2015 19:51:30,1016.932517,30.03,76,58,10,Partly Cloudy,Partly Cloudy,79,67,30,29
6/26/2015 20:21:42,1017.609794,30.05,73,61,10,Fair,Partly Cloudy,79,67,34,29
6/26/2015 20:51:50,1017.609794,30.05,73,61,10,Fair,Mostly Cloudy,79,67,34,27
6/26/2015 21:21:59,1017.948433,30.06,71,66,10,Fair,Mostly Cloudy,79,67,33,27
6/26/2015 21:52:09,1017.948433,30.06,71,66,10,Fair,Cloudy,79,67,33,26
6/26/2015 22:22:18,1018.96435,30.09,71,63,10,Fair,Cloudy,79,67,33,26
6/26/2015 22:52:28,1018.96435,30.09,71,63,10,Fair,Cloudy,79,67,33,26
6/26/2015 23:22:37,1019.302989,30.1,70,65,10,Partly Cloudy,Partly Cloudy,79,67,29,29
6/26/2015 23:52:48,1019.302989,30.1,70,65,10,Partly Cloudy,Partly Cloudy,79,67,29,29
6/27/2015 0:22:57,1019.302989,30.1,70,71,10,Mostly Cloudy,Partly Cloudy,79,67,27,29
6/27/2015 0:53:07,1019.302989,30.1,70,71,10,Mostly Cloudy,Partly Cloudy,79,67,27,29
6/27/2015 1:23:15,1019.641628,30.11,70,71,10,Cloudy,Partly Cloudy,79,67,26,29
6/27/2015 1:53:24,1019.641628,30.11,70,71,10,Cloudy,Partly Cloudy,79,67,26,29
6/27/2015 2:23:35,1019.302989,30.1,68,73,10,Fair,Partly Cloudy,79,67,33,29
6/27/2015 2:53:44,1019.302989,30.1,68,73,10,Fair,Partly Cloudy,79,67,33,29
6/27/2015 3:23:53,1019.641628,30.11,68,73,10,Mostly Cloudy,PM Showers,72,66,27,39
6/27/2015 3:54:02,1019.641628,30.11,68,73,10,Mostly Cloudy,PM Showers,72,66,27,39
6/27/2015 4:24:11,1019.641628,30.11,68,73,10,Cloudy,PM Showers,72,66,26,39
6/27/2015 4:54:21,1019.641628,30.11,68,73,10,Cloudy,PM Showers,72,66,26,39
6/27/2015 5:24:29,1019.641628,30.11,69,68,10,Fair,PM Showers,72,66,33,39
6/27/2015 5:54:38,1019.641628,30.11,69,68,10,Fair,PM Showers,72,66,33,39
